,Unnamed: 0,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
77,77.0,7/10/2020,15:8:13,416.67,28.10,36.75,No,23.4
78,78.0,7/10/2020,15:8:14,357.14,28.00,36.95,No,23.4
79,79.0,7/10/2020,15:8:14,555.56,,No,23.40,
80,80.0,7/10/2020,15:8:14,434.78,28.24,36.89,No,23.4
81,81.0,7/10/2020,15:8:14,312.5,31.14,36.79,No,23.4
82,82.0,7/10/2020,15:8:15,454.55,29.00,36.95,No,23.41
83,83.0,7/10/2020,15:8:15,285.71,28.66,36.61,No,23.41
84,84.0,7/10/2020,15:8:15,400.0,29.00,36.95,No,23.41
85,85.0,7/10/2020,15:8:15,285.71,27.28,36.23,No,23.41
86,86.0,7/10/2020,15:8:15,270.27,,No,23.42,
87,87.0,7/10/2020,15:8:15,384.62,29.00,36.95,No,23.42
88,88.0,7/10/2020,15:8:15,232.56,No,23.43,,
89,89.0,7/10/2020,15:8:15,333.33,29.00,36.95,No,23.43
90,90.0,7/10/2020,15:8:16,212.77,No,23.44,,
91,91.0,7/10/2020,15:8:16,357.14,29.00,36.95,No,23.44
92,92.0,7/10/2020,15:8:16,344.83,29.00,36.95,No,23.45
93,93.0,7/10/2020,15:8:16,357.14,29.00,36.95,No,23.44
94,94.0,7/10/2020,15:8:16,312.5,28.43,36.38,No,23.45
95,95.0,7/10/2020,15:8:17,312.5,28.15,36.80,No,23.46
96,96.0,7/10/2020,15:8:17,285.71,27.60,36.55,No,23.47
97,97.0,7/10/2020,15:8:17,312.5,29.00,36.95,No,23.48
98,98.0,7/10/2020,15:8:18,277.78,No,23.48,,
99,99.0,7/10/2020,15:8:18,277.78,No,23.48,,
0,0.0,7/10/2020,15:8:18,277.78,No,23.48,,
1,1.0,7/10/2020,15:8:18,250.0,No,23.48,,
2,2.0,7/10/2020,15:8:21,526.32,,No,23.47,
3,3.0,7/10/2020,15:8:24,416.67,28.00,36.95,No,23.46
4,4.0,7/10/2020,15:8:24,370.37,29.00,36.95,No,23.45
5,5.0,7/10/2020,15:8:25,333.33,29.00,36.95,No,23.45
6,6.0,7/10/2020,15:8:25,322.58,28.16,36.81,No,23.45
7,7.0,7/10/2020,15:8:25,312.5,29.00,36.95,No,23.45
8,8.0,7/10/2020,15:8:26,322.58,29.00,36.95,No,23.45
9,9.0,7/10/2020,15:8:26,303.03,28.48,36.43,No,23.45
10,10.0,7/10/2020,15:8:26,294.12,28.52,36.47,No,23.45
11,11.0,7/10/2020,15:8:26,277.78,29.00,36.95,No,23.45
12,12.0,7/10/2020,15:8:27,270.27,29.00,36.95,No,23.45
13,13.0,7/10/2020,15:8:27,256.41,29.00,36.95,No,23.45
14,14.0,7/10/2020,15:8:27,270.27,25.83,36.78,No,23.46
15,15.0,7/10/2020,15:8:27,270.27,,No,23.46,
16,16.0,7/10/2020,15:8:28,256.41,No,23.46,,
17,17.0,7/10/2020,15:8:28,250.0,No,23.45,,
18,18.0,7/10/2020,15:8:28,333.33,24.00,36.95,No,23.44
19,19.0,7/10/2020,15:8:28,714.29,,No,23.44,
20,20.0,7/10/2020,15:8:29,625.0,,No,23.45,
21,21.0,7/10/2020,15:8:29,526.32,,No,23.46,
22,22.0,7/10/2020,15:8:29,285.71,No,23.46,,
23,23.0,7/10/2020,15:8:29,476.19,,No,23.47,
24,24.0,7/10/2020,15:8:29,454.55,,No,23.47,
25,25.0,7/10/2020,15:8:30,526.32,28.00,36.95,No,23.47
26,26.0,7/10/2020,15:8:30,454.55,,No,23.47,
27,27.0,7/10/2020,15:8:30,357.14,28.00,36.95,No,23.46
28,28.0,7/10/2020,15:8:31,400.0,29.00,36.95,No,23.47
29,29.0,7/10/2020,15:8:31,357.14,27.04,36.99,No,23.47
30,30.0,7/10/2020,15:8:32,227.27,No,23.49,,
31,31.0,7/10/2020,15:8:37,833.33,28.00,36.95,No,23.5
32,32.0,7/10/2020,15:8:39,555.56,28.00,36.95,No,23.5
33,33.0,7/10/2020,15:8:39,500.0,28.00,36.95,No,23.49
34,34.0,7/10/2020,15:8:39,476.19,28.00,36.95,No,23.49
35,35.0,7/10/2020,15:8:39,476.19,28.00,36.95,No,23.49
36,36.0,7/10/2020,15:8:40,434.78,28.00,36.95,No,23.49
37,37.0,7/10/2020,15:8:40,384.62,28.00,36.95,No,23.48
38,38.0,7/10/2020,15:8:40,357.14,28.00,36.95,No,23.47
39,39.0,7/10/2020,15:8:40,357.14,28.00,36.95,No,23.47
40,40.0,7/10/2020,15:8:41,344.83,28.00,36.95,No,23.47
41,41.0,7/10/2020,15:8:41,333.33,30.42,36.37,No,23.47
42,42.0,7/10/2020,15:8:41,294.12,27.26,36.21,No,23.46
43,43.0,7/10/2020,15:8:42,285.71,26.54,36.49,No,23.46
44,44.0,7/10/2020,15:8:42,526.32,28.00,36.95,No,23.46
45,45.0,7/10/2020,15:8:42,263.16,,No,23.46,
46,46.0,7/10/2020,15:8:42,416.67,28.00,36.95,No,23.46
47,47.0,7/10/2020,15:8:42,270.27,No,23.45,,
48,48.0,7/10/2020,15:8:42,454.55,,No,23.45,
49,49.0,7/10/2020,15:8:42,400.0,29.00,36.95,No,23.43
50,50.0,7/10/2020,15:8:42,526.32,,No,23.43,
51,51.0,7/10/2020,15:8:43,476.19,30.00,36.95,No,23.42
52,52.0,7/10/2020,15:8:43,357.14,28.00,36.95,No,23.42
53,53.0,7/10/2020,15:8:43,454.55,28.00,36.95,No,23.42
54,54.0,7/10/2020,15:8:43,333.33,,No,23.42,
55,55.0,7/10/2020,15:8:43,434.78,27.00,36.95,No,23.42
56,56.0,7/10/2020,15:8:43,384.62,,No,23.42,
57,57.0,7/10/2020,15:8:43,312.5,No,23.42,,
58,58.0,7/10/2020,15:8:44,384.62,30.00,36.95,No,23.42
59,59.0,7/10/2020,15:8:45,400.0,,No,23.43,
60,60.0,7/10/2020,15:8:46,333.33,29.00,36.95,No,23.44
61,61.0,7/10/2020,15:8:54,588.24,29.00,36.95,No,23.41
62,62.0,7/10/2020,15:8:55,500.0,27.00,36.95,No,23.39
63,63.0,7/10/2020,15:8:55,555.56,27.00,36.95,No,23.39
64,64.0,7/10/2020,15:8:55,454.55,27.02,36.97,No,23.38
65,65.0,7/10/2020,15:8:56,434.78,,No,23.38,
66,66.0,7/10/2020,15:8:56,454.55,27.00,36.95,No,23.37
67,67.0,7/10/2020,15:8:56,357.14,29.00,36.95,No,23.36
68,68.0,7/10/2020,15:8:57,370.37,,No,23.34,
69,69.0,7/10/2020,15:8:57,344.83,,No,23.33,
70,70.0,7/10/2020,15:8:57,322.58,24.00,36.95,No,23.33
71,71.0,7/10/2020,15:8:57,416.67,,No,23.33,
72,72.0,7/10/2020,15:8:58,322.58,23.00,36.95,No,23.32
73,73.0,7/10/2020,15:8:58,434.78,27.06,36.71,No,23.32
74,74.0,7/10/2020,15:8:58,357.14,30.00,36.95,No,23.32
75,75.0,7/10/2020,15:8:58,322.58,No,23.32,,
76,76.0,7/10/2020,15:8:58,344.83,30.18,36.83,No,23.31
77,77.0,7/10/2020,15:8:58,333.33,24.00,36.95,No,23.3
78,78.0,7/10/2020,15:8:59,333.33,,No,23.30,
79,79.0,7/10/2020,15:9:2,476.19,30.43,36.38,No,23.3
80,80.0,7/10/2020,15:9:3,500.0,29.22,36.87,No,23.29
81,81.0,7/10/2020,15:9:3,454.55,27.00,36.95,No,23.29
82,82.0,7/10/2020,15:9:3,476.19,27.00,36.95,No,23.29
83,83.0,7/10/2020,15:9:4,384.62,28.21,36.86,No,23.28
84,84.0,7/10/2020,15:9:4,344.83,31.06,36.71,No,23.27
85,85.0,7/10/2020,15:9:5,344.83,28.71,36.66,No,23.27
86,86.0,7/10/2020,15:9:5,312.5,24.34,36.29,No,23.27
87,87.0,7/10/2020,15:9:5,270.27,28.17,36.82,No,23.29
88,88.0,7/10/2020,15:9:6,270.27,No,23.30,,
89,89.0,7/10/2020,15:9:17,769.23,,No,23.23,
90,90.0,7/10/2020,15:9:18,833.33,,No,23.22,
91,91.0,7/10/2020,15:9:18,476.19,29.00,36.95,No,23.2
92,92.0,7/10/2020,15:9:18,434.78,29.00,36.95,No,23.2
93,93.0,7/10/2020,15:9:18,400.0,29.00,36.95,No,23.2
94,94.0,7/10/2020,15:9:19,384.62,29.00,36.95,No,23.2
95,95.0,7/10/2020,15:9:19,416.67,29.00,36.95,No,23.2
96,96.0,7/10/2020,15:9:19,714.29,28.00,36.95,No,23.2
97,97.0,7/10/2020,15:9:19,357.14,,No,23.20,
98,98.0,7/10/2020,15:9:19,714.29,30.00,36.95,No,23.2
99,99.0,7/10/2020,15:9:20,384.62,,No,23.20,
0,0.0,7/10/2020,15:9:20,344.83,30.00,36.95,No,23.2
1,1.0,7/10/2020,15:9:20,357.14,30.00,36.95,No,23.2
2,2.0,7/10/2020,15:9:20,588.24,,No,23.20,
3,3.0,7/10/2020,15:9:20,263.16,30.00,36.95,No,23.2
4,4.0,7/10/2020,15:9:21,277.78,30.00,36.95,No,23.2
5,5.0,7/10/2020,15:9:21,526.32,30.00,36.95,No,23.2
6,6.0,7/10/2020,15:9:21,212.77,30.00,36.95,No,23.2
7,7.0,7/10/2020,15:9:21,454.55,28.05,36.70,No,23.2
8,8.0,7/10/2020,15:9:21,263.16,,No,23.20,
9,9.0,7/10/2020,15:9:21,256.41,,No,23.19,
10,10.0,7/10/2020,15:9:22,434.78,29.16,36.81,No,23.19
11,11.0,7/10/2020,15:9:22,434.78,29.00,36.95,No,23.19
12,12.0,7/10/2020,15:9:22,294.12,,No,23.19,
13,13.0,7/10/2020,15:9:22,416.67,30.00,36.95,No,23.19
14,14.0,7/10/2020,15:9:22,400.0,29.09,36.73,No,23.2
15,15.0,7/10/2020,15:9:22,263.16,,No,23.20,
16,16.0,7/10/2020,15:9:22,434.78,29.00,36.95,No,23.2
17,17.0,7/10/2020,15:9:22,434.78,29.00,36.95,No,23.2
18,18.0,7/10/2020,15:9:22,400.0,29.36,36.31,No,23.2
19,19.0,7/10/2020,15:9:22,227.27,,No,23.20,
20,20.0,7/10/2020,15:9:23,238.1,,No,23.20,
21,21.0,7/10/2020,15:9:23,416.67,29.00,36.95,No,23.2
22,22.0,7/10/2020,15:9:23,416.67,28.00,36.95,No,23.2
23,23.0,7/10/2020,15:9:23,270.27,,No,23.20,
24,24.0,7/10/2020,15:9:23,357.14,,No,23.20,
25,25.0,7/10/2020,15:9:23,250.0,,No,23.20,
26,26.0,7/10/2020,15:9:23,333.33,,No,23.20,
27,27.0,7/10/2020,15:9:24,312.5,,No,23.21,
28,28.0,7/10/2020,15:9:24,196.08,30.00,36.95,No,23.21
29,29.0,7/10/2020,15:9:24,204.08,30.00,36.95,No,23.21
30,30.0,7/10/2020,15:9:24,294.12,24.00,36.95,No,23.21
31,31.0,7/10/2020,15:9:24,333.33,28.08,36.73,No,23.21
32,32.0,7/10/2020,15:9:24,285.71,30.00,36.95,No,23.23
33,33.0,7/10/2020,15:9:24,285.71,28.35,36.30,No,23.23
34,34.0,7/10/2020,15:9:24,263.16,,No,23.23,
35,35.0,7/10/2020,15:9:24,263.16,27.37,36.32,No,23.27
36,36.0,7/10/2020,15:9:24,270.27,27.00,36.95,No,23.27
37,37.0,7/10/2020,15:9:24,238.1,,No,23.27,
38,38.0,7/10/2020,15:9:25,270.27,No,23.31,,
39,39.0,7/10/2020,15:9:25,263.16,28.25,36.90,No,23.31
40,40.0,7/10/2020,15:9:25,270.27,,No,23.31,
41,41.0,7/10/2020,15:9:25,238.1,No,23.34,,
42,42.0,7/10/2020,15:9:25,277.78,,No,23.34,
43,43.0,7/10/2020,15:9:25,238.1,No,23.35,,
44,44.0,7/10/2020,15:9:25,256.41,No,23.35,,
45,45.0,7/10/2020,15:9:25,222.22,30.00,36.95,No,23.35
46,46.0,7/10/2020,15:9:26,256.41,No,23.36,,
47,47.0,7/10/2020,15:9:26,588.24,27.00,36.95,No,23.36
48,48.0,7/10/2020,15:9:26,294.12,,No,23.36,
49,49.0,7/10/2020,15:9:26,243.9,No,23.36,,
50,50.0,7/10/2020,15:9:26,232.56,30.00,36.95,No,23.36
51,51.0,7/10/2020,15:9:26,227.27,,No,23.37,
52,52.0,7/10/2020,15:9:26,227.27,No,23.37,,
53,53.0,7/10/2020,15:9:26,526.32,27.00,36.95,No,23.37
54,54.0,7/10/2020,15:9:26,500.0,28.00,36.95,No,23.37
55,55.0,7/10/2020,15:9:27,526.32,28.00,36.95,No,23.38
56,56.0,7/10/2020,15:9:27,243.9,,No,23.38,
57,57.0,7/10/2020,15:9:27,476.19,,No,23.38,
58,58.0,7/10/2020,15:9:27,263.16,,No,23.38,
59,59.0,7/10/2020,15:9:27,434.78,,No,23.39,
60,60.0,7/10/2020,15:9:27,294.12,,No,23.39,
61,61.0,7/10/2020,15:9:27,400.0,,No,23.39,
62,62.0,7/10/2020,15:9:27,294.12,,No,23.39,
63,63.0,7/10/2020,15:9:28,270.27,30.00,36.95,No,23.39
64,64.0,7/10/2020,15:9:28,384.62,29.00,36.95,No,23.4
65,65.0,7/10/2020,15:9:28,277.78,,No,23.40,
66,66.0,7/10/2020,15:9:28,384.62,29.00,36.95,No,23.4
67,67.0,7/10/2020,15:9:28,294.12,,No,23.40,
68,68.0,7/10/2020,15:9:28,333.33,27.00,36.95,No,23.41
69,69.0,7/10/2020,15:9:28,303.03,,No,23.41,
70,70.0,7/10/2020,15:9:29,312.5,,No,23.43,
71,71.0,7/10/2020,15:9:29,333.33,24.98,36.93,No,23.43
72,72.0,7/10/2020,15:9:29,303.03,,No,23.45,
73,73.0,7/10/2020,15:9:29,277.78,30.00,36.95,No,23.46
74,74.0,7/10/2020,15:9:29,322.58,30.00,36.95,No,23.47
75,75.0,7/10/2020,15:9:30,312.5,30.00,36.95,No,23.48
76,76.0,7/10/2020,15:9:30,270.27,30.00,36.95,No,23.48
77,77.0,7/10/2020,15:9:30,333.33,30.00,36.95,No,23.48
78,78.0,7/10/2020,15:9:30,322.58,30.00,36.95,No,23.49
79,79.0,7/10/2020,15:9:31,227.27,30.00,36.95,No,23.5
80,80.0,7/10/2020,15:9:31,303.03,28.56,36.51,No,23.51
81,81.0,7/10/2020,15:9:31,322.58,28.00,36.95,No,23.52
82,82.0,7/10/2020,15:9:31,270.27,28.47,36.42,No,23.53
83,83.0,7/10/2020,15:9:32,256.41,29.05,36.70,No,23.53
84,84.0,7/10/2020,15:9:32,208.33,30.00,36.95,No,23.54
85,85.0,7/10/2020,15:9:32,204.08,30.00,36.95,No,23.55
86,86.0,7/10/2020,15:9:32,250.0,,No,23.56,
87,87.0,7/10/2020,15:9:33,250.0,,No,23.57,
88,88.0,7/10/2020,15:9:33,232.56,,No,23.58,
89,89.0,7/10/2020,15:9:33,250.0,,No,23.58,
90,90.0,7/10/2020,15:9:33,263.16,,No,23.59,
91,91.0,7/10/2020,15:9:33,200.0,,No,23.60,
92,92.0,7/10/2020,15:9:34,200.0,30.00,36.95,No,23.61
93,93.0,7/10/2020,15:9:34,212.77,31.00,36.95,No,23.61
94,94.0,7/10/2020,15:9:34,212.77,30.00,36.95,No,23.63
95,95.0,7/10/2020,15:9:40,285.71,30.00,36.95,No,23.58
96,96.0,7/10/2020,15:9:40,303.03,29.11,36.76,No,23.58
97,97.0,7/10/2020,15:9:40,270.27,29.00,36.95,No,23.58
98,98.0,7/10/2020,15:9:40,285.71,29.07,36.72,No,23.57
99,99.0,7/10/2020,15:9:40,227.27,,No,23.57,
0,0.0,7/10/2020,15:9:41,250.0,,No,23.57,
1,1.0,7/10/2020,15:9:41,232.56,,No,23.57,
2,2.0,7/10/2020,15:9:41,243.9,,No,23.57,
3,3.0,7/10/2020,15:9:42,204.08,30.00,36.95,No,23.57
4,4.0,7/10/2020,15:9:42,169.49,No,23.56,,
5,5.0,7/10/2020,15:9:54,666.67,,No,23.37,
6,6.0,7/10/2020,15:9:55,555.56,29.00,36.95,No,23.33
7,7.0,7/10/2020,15:9:56,588.24,29.00,36.95,No,23.31
8,8.0,7/10/2020,15:9:59,588.24,29.00,36.95,No,23.27
9,9.0,7/10/2020,15:9:59,416.67,29.00,36.95,No,23.26
10,10.0,7/10/2020,15:9:59,454.55,29.00,36.95,No,23.25
11,11.0,7/10/2020,15:10:0,500.0,29.00,36.95,No,23.25
12,12.0,7/10/2020,15:10:0,625.0,28.04,36.99,No,23.24
13,13.0,7/10/2020,15:10:0,500.0,29.00,36.95,No,23.24
14,14.0,7/10/2020,15:10:1,555.56,28.20,36.85,No,23.23
15,15.0,7/10/2020,15:10:2,555.56,28.07,36.72,No,23.22
16,16.0,7/10/2020,15:10:2,625.0,28.10,36.75,No,23.22
17,17.0,7/10/2020,15:10:2,500.0,28.17,36.82,No,23.22
18,18.0,7/10/2020,15:10:2,588.24,28.00,36.95,No,23.22
19,19.0,7/10/2020,15:10:3,555.56,28.00,36.95,No,23.21
20,20.0,7/10/2020,15:10:4,588.24,28.00,36.95,No,23.21
21,21.0,7/10/2020,15:10:4,588.24,28.00,36.95,No,23.21
22,22.0,7/10/2020,15:10:4,625.0,27.00,36.95,No,23.21
23,23.0,7/10/2020,15:10:4,588.24,28.00,36.95,No,23.21
24,24.0,7/10/2020,15:10:4,588.24,27.16,36.81,No,23.21
25,25.0,7/10/2020,15:10:4,588.24,28.00,36.95,No,23.21
26,26.0,7/10/2020,15:10:4,588.24,27.01,36.96,No,23.21
27,27.0,7/10/2020,15:10:5,625.0,27.12,36.77,No,23.21
28,28.0,7/10/2020,15:10:5,526.32,27.31,36.26,No,23.21
29,29.0,7/10/2020,15:10:5,526.32,28.00,36.95,No,23.21
30,30.0,7/10/2020,15:10:5,555.56,27.18,36.83,No,23.21
31,31.0,7/10/2020,15:10:5,500.0,28.00,36.95,No,23.21
32,32.0,7/10/2020,15:10:6,555.56,28.00,36.95,No,23.21
33,33.0,7/10/2020,15:10:6,526.32,27.17,36.82,No,23.21
34,34.0,7/10/2020,15:10:6,666.67,,No,23.21,
35,35.0,7/10/2020,15:10:6,526.32,28.00,36.95,No,23.22
36,36.0,7/10/2020,15:10:6,666.67,,No,23.22,
37,37.0,7/10/2020,15:10:7,526.32,,No,23.22,
38,38.0,7/10/2020,15:10:7,454.55,28.00,36.95,No,23.22
39,39.0,7/10/2020,15:10:7,384.62,29.00,36.95,No,23.22
40,40.0,7/10/2020,15:10:7,666.67,,No,23.22,
41,41.0,7/10/2020,15:10:7,384.62,29.00,36.95,No,23.22
42,42.0,7/10/2020,15:10:8,370.37,28.00,36.95,No,23.22
43,43.0,7/10/2020,15:10:8,303.03,26.04,36.99,No,23.22
44,44.0,7/10/2020,15:10:8,294.12,24.00,36.95,No,23.22
45,45.0,7/10/2020,15:10:8,588.24,,No,23.22,
46,46.0,7/10/2020,15:10:8,270.27,,No,23.22,
47,47.0,7/10/2020,15:10:9,476.19,,No,23.22,
48,48.0,7/10/2020,15:10:9,370.37,28.00,36.95,No,23.23
49,49.0,7/10/2020,15:10:9,232.56,29.00,36.95,No,23.23
50,50.0,7/10/2020,15:10:9,232.56,No,23.23,,
51,51.0,7/10/2020,15:10:9,333.33,,No,23.23,
52,52.0,7/10/2020,15:10:9,322.58,27.05,36.70,No,23.24
53,53.0,7/10/2020,15:10:9,263.16,No,23.24,,
54,54.0,7/10/2020,15:10:10,312.5,27.29,36.24,No,23.24
55,55.0,7/10/2020,15:10:10,285.71,30.79,36.74,No,23.24
56,56.0,7/10/2020,15:10:10,256.41,30.58,36.53,No,23.24
57,57.0,7/10/2020,15:10:10,263.16,26.00,36.95,No,23.24
58,58.0,7/10/2020,15:10:11,256.41,25.10,36.75,No,23.25
59,59.0,7/10/2020,15:10:11,232.56,No,23.26,,
60,60.0,7/10/2020,15:10:37,250.0,No,23.22,,
61,61.0,7/10/2020,15:10:37,256.41,No,23.22,,
62,62.0,7/10/2020,15:10:37,256.41,27.00,36.95,No,23.22
63,63.0,7/10/2020,15:10:38,256.41,25.00,36.95,No,23.21
64,64.0,7/10/2020,15:10:41,344.83,,No,23.26,
65,65.0,7/10/2020,15:10:42,333.33,27.23,36.88,No,23.27
66,66.0,7/10/2020,15:10:42,294.12,No,23.28,,
67,67.0,7/10/2020,15:10:42,454.55,27.00,36.95,No,23.28
68,68.0,7/10/2020,15:10:42,333.33,No,23.29,,
69,69.0,7/10/2020,15:10:43,357.14,25.80,36.75,No,23.3
70,70.0,7/10/2020,15:10:43,357.14,No,23.31,,
71,71.0,7/10/2020,15:10:51,384.62,28.00,36.95,No,23.31
72,72.0,7/10/2020,15:10:53,370.37,28.00,36.95,No,23.31
73,73.0,7/10/2020,15:10:54,370.37,25.80,36.75,No,23.31
74,74.0,7/10/2020,15:10:54,333.33,No,23.31,,
75,75.0,7/10/2020,15:11:10,555.56,29.00,36.95,No,23.2
76,76.0,7/10/2020,15:11:11,588.24,,No,23.19,
77,77.0,7/10/2020,15:11:11,500.0,,No,23.19,
78,78.0,7/10/2020,15:11:12,434.78,27.09,36.74,No,23.19
79,79.0,7/10/2020,15:11:12,434.78,29.00,36.95,No,23.19
80,80.0,7/10/2020,15:11:12,400.0,28.15,36.80,No,23.19
81,81.0,7/10/2020,15:11:12,357.14,28.26,36.21,No,23.19
82,82.0,7/10/2020,15:11:13,370.37,29.00,36.95,No,23.18
83,83.0,7/10/2020,15:11:13,357.14,29.00,36.95,No,23.18
84,84.0,7/10/2020,15:11:13,333.33,24.00,36.95,No,23.18
85,85.0,7/10/2020,15:11:14,294.12,28.54,36.49,No,23.19
86,86.0,7/10/2020,15:11:14,303.03,No,23.20,,
87,87.0,7/10/2020,15:11:14,263.16,No,23.20,,
88,88.0,7/10/2020,15:12:2,476.19,27.00,36.95,No,23.11
89,89.0,7/10/2020,15:12:2,370.37,,No,23.10,
90,90.0,7/10/2020,15:12:2,370.37,26.21,36.86,No,23.1
91,91.0,7/10/2020,15:12:2,333.33,,No,23.10,
92,92.0,7/10/2020,15:12:3,294.12,30.00,36.95,No,23.11
93,93.0,7/10/2020,15:12:17,625.0,,No,23.03,
94,94.0,7/10/2020,15:12:17,555.56,,No,23.03,
95,95.0,7/10/2020,15:12:18,500.0,28.00,36.95,No,23.03
96,96.0,7/10/2020,15:12:19,500.0,28.00,36.95,No,23.03
97,97.0,7/10/2020,15:12:19,500.0,,No,23.03,
98,98.0,7/10/2020,15:12:19,476.19,,No,23.03,
99,99.0,7/10/2020,15:12:20,454.55,,No,23.03,
0,0.0,7/10/2020,15:12:20,384.62,28.00,36.95,No,23.03
1,1.0,7/10/2020,15:12:20,370.37,29.00,36.95,No,23.03
2,2.0,7/10/2020,15:12:21,370.37,29.00,36.95,No,23.03
3,3.0,7/10/2020,15:12:21,357.14,24.97,36.92,No,23.04
4,4.0,7/10/2020,15:12:21,333.33,26.37,36.32,No,23.04
5,5.0,7/10/2020,15:12:21,312.5,25.18,36.83,No,23.06
6,6.0,7/10/2020,15:12:22,303.03,23.00,36.95,No,23.07
7,7.0,7/10/2020,15:12:22,312.5,No,23.07,,
8,8.0,7/10/2020,15:12:22,285.71,No,23.07,,
9,9.0,7/10/2020,15:12:23,526.32,29.00,36.95,No,23.08
10,10.0,7/10/2020,15:12:24,666.67,29.00,36.95,No,23.08
11,11.0,7/10/2020,15:12:24,476.19,,No,23.08,
12,12.0,7/10/2020,15:12:24,434.78,29.00,36.95,No,23.08
13,13.0,7/10/2020,15:12:24,500.0,29.00,36.95,No,23.08
14,14.0,7/10/2020,15:12:24,625.0,29.00,36.95,No,23.08
15,15.0,7/10/2020,15:12:25,454.55,29.00,36.95,No,23.08
16,16.0,7/10/2020,15:12:25,434.78,29.00,36.95,No,23.08
17,17.0,7/10/2020,15:12:25,769.23,29.00,36.95,No,23.08
18,18.0,7/10/2020,15:12:25,416.67,29.00,36.95,No,23.08
19,19.0,7/10/2020,15:12:25,357.14,29.00,36.95,No,23.08
20,20.0,7/10/2020,15:12:26,384.62,28.18,36.83,No,23.08
21,21.0,7/10/2020,15:12:26,333.33,28.00,36.95,No,23.08
22,22.0,7/10/2020,15:12:26,333.33,29.00,36.95,No,23.08
23,23.0,7/10/2020,15:12:26,322.58,28.00,36.95,No,23.08
24,24.0,7/10/2020,15:12:26,500.0,29.00,36.95,No,23.08
25,25.0,7/10/2020,15:12:27,312.5,27.44,36.39,No,23.08
26,26.0,7/10/2020,15:12:27,285.71,24.39,36.34,No,23.08
27,27.0,7/10/2020,15:12:27,285.71,28.03,36.98,No,23.09
28,28.0,7/10/2020,15:12:28,277.78,28.00,36.95,No,23.1
29,29.0,7/10/2020,15:12:28,416.67,28.00,36.95,No,23.11
30,30.0,7/10/2020,15:12:28,232.56,No,23.11,,
31,31.0,7/10/2020,15:12:28,476.19,28.00,36.95,No,23.11
32,32.0,7/10/2020,15:12:29,400.0,28.00,36.95,No,23.11
33,33.0,7/10/2020,15:12:29,384.62,,No,23.11,
34,34.0,7/10/2020,15:12:29,434.78,28.00,36.95,No,23.11
35,35.0,7/10/2020,15:12:29,384.62,28.00,36.95,No,23.11
36,36.0,7/10/2020,15:12:29,344.83,28.00,36.95,No,23.11
37,37.0,7/10/2020,15:12:29,303.03,24.28,36.23,No,23.11
38,38.0,7/10/2020,15:12:29,400.0,28.00,36.95,No,23.11
39,39.0,7/10/2020,15:12:30,400.0,28.00,36.95,No,23.11
40,40.0,7/10/2020,15:12:30,312.5,,No,23.11,
41,41.0,7/10/2020,15:12:30,714.29,29.00,36.95,No,23.11
42,42.0,7/10/2020,15:12:30,384.62,28.00,36.95,No,23.11
43,43.0,7/10/2020,15:12:30,303.03,23.00,36.95,No,23.11
44,44.0,7/10/2020,15:12:30,357.14,29.00,36.95,No,23.11
45,45.0,7/10/2020,15:12:30,312.5,27.00,36.95,No,23.11
46,46.0,7/10/2020,15:12:31,322.58,29.00,36.95,No,23.11
47,47.0,7/10/2020,15:12:31,312.5,29.00,36.95,No,23.11
48,48.0,7/10/2020,15:12:31,294.12,29.00,36.95,No,23.11
49,49.0,7/10/2020,15:12:31,263.16,28.05,36.70,No,23.11
50,50.0,7/10/2020,15:12:32,250.0,29.32,36.27,No,23.13
51,51.0,7/10/2020,15:12:32,500.0,,No,23.13,
52,52.0,7/10/2020,15:12:32,344.83,29.64,36.59,No,23.13
53,53.0,7/10/2020,15:12:32,227.27,No,23.16,,
54,54.0,7/10/2020,15:12:32,500.0,28.00,36.95,No,23.16
55,55.0,7/10/2020,15:12:32,222.22,No,23.17,,
56,56.0,7/10/2020,15:12:32,434.78,27.00,36.95,No,23.17
57,57.0,7/10/2020,15:12:33,454.55,,No,23.17,
58,58.0,7/10/2020,15:12:33,344.83,No,23.17,,
59,59.0,7/10/2020,15:12:33,416.67,,No,23.17,
60,60.0,7/10/2020,15:12:33,476.19,28.00,36.95,No,23.17
61,61.0,7/10/2020,15:12:33,384.62,,No,23.17,
62,62.0,7/10/2020,15:12:33,500.0,28.00,36.95,No,23.17
63,63.0,7/10/2020,15:12:34,333.33,,No,23.17,
64,64.0,7/10/2020,15:12:34,312.5,28.00,36.95,No,23.18
65,65.0,7/10/2020,15:12:34,416.67,,No,23.18,
66,66.0,7/10/2020,15:12:34,303.03,28.00,36.95,No,23.18
67,67.0,7/10/2020,15:12:34,250.0,28.00,36.95,No,23.18
68,68.0,7/10/2020,15:12:34,416.67,,No,23.18,
69,69.0,7/10/2020,15:12:35,232.56,27.00,36.95,No,23.18
70,70.0,7/10/2020,15:12:35,384.62,,No,23.18,
71,71.0,7/10/2020,15:12:35,357.14,27.00,36.95,No,23.17
72,72.0,7/10/2020,15:12:35,344.83,27.35,36.30,No,23.16
73,73.0,7/10/2020,15:12:36,344.83,28.00,36.95,No,23.16
74,74.0,7/10/2020,15:12:36,312.5,,No,23.16,
